emp_id,year,mes,hours_normal,hours_extra,absence,absence_unapprove,lateness,rating
EI0505602ES,2025,8,154,7,1,0,0,3
EI0505602ES,2025,9,162,3,1,0,1,1
EI0505602ES,2025,10,156,4,1,0,0,3
EI0505602ES,2025,11,176,1,1,1,1,2
EI0505602ES,2025,12,158,4,1,0,2,3
EI0505602ES,2026,1,159,6,0,0,2,3
EI9305603ES,2025,2,165,4,1,0,2,4
EI9305603ES,2025,3,161,0,1,0,2,1
EI9305603ES,2025,4,157,6,1,0,0,3
EI9305603ES,2025,5,149,3,3,0,2,3
EI9305603ES,2025,6,168,11,2,0,2,4
EI9305603ES,2025,7,156,6,0,1,1,3
EI9305603ES,2025,8,150,4,2,1,1,1
EI9305603ES,2025,9,158,2,0,0,0,2
EI9305603ES,2025,10,155,3,0,0,1,3
EI9305603ES,2025,11,155,6,1,0,1,3
EI9305603ES,2025,12,165,0,1,1,0,3
EI9305603ES,2026,1,168,2,0,0,2,4
EI1505604ES,2025,2,166,4,0,0,4,3
EI1505604ES,2025,3,168,14,2,0,0,3
EI1505604ES,2025,4,161,14,1,0,3,1
EI1505604ES,2025,5,169,8,0,0,2,3
EI1505604ES,2025,6,165,6,1,0,1,3
EI1505604ES,2025,7,161,2,0,0,1,3
EI1505604ES,2025,8,163,17,0,2,1,3
EI1505604ES,2025,9,159,4,2,0,0,3
EI1505604ES,2025,10,159,6,1,0,2,3
EI1505604ES,2025,11,154,10,0,1,0,2
EI1505604ES,2025,12,165,3,0,0,2,2
EI1505604ES,2026,1,169,8,1,0,0,2
EI9405605ES,2025,2,161,1,1,0,0,3
EI9405605ES,2025,3,171,9,1,0,1,3
EI9405605ES,2025,4,157,11,0,0,1,1
EI9405605ES,2025,5,160,0,0,1,1,2
EI9405605ES,2025,6,164,3,0,1,1,4
EI9405605ES,2025,7,169,7,0,2,0,3
EI9405605ES,2025,8,161,6,1,1,2,4
EI9405605ES,2025,9,139,3,1,0,0,3
EI9405605ES,2025,10,159,7,1,0,1,2
EI9405605ES,2025,11,155,4,1,0,0,2
EI9405605ES,2025,12,157,8,0,0,2,3
EI9405605ES,2026,1,159,2,1,0,4,3
EI1905606ES,2025,2,160,4,2,0,1,3
EI1905606ES,2025,3,151,10,0,0,3,3
EI1905606ES,2025,4,153,1,1,0,3,4
EI1905606ES,2025,5,155,7,0,1,0,1
EI1905606ES,2025,6,160,2,0,0,0,3
EI1905606ES,2025,7,167,3,0,0,2,3
EI1905606ES,2025,8,152,2,1,0,0,3
EI1905606ES,2025,9,155,4,0,0,2,3
EI1905606ES,2025,10,173,17,0,0,0,2
EI1905606ES,2025,11,179,5,0,0,0,2
EI1905606ES,2025,12,151,3,1,0,1,2
EI1905606ES,2026,1,153,5,1,0,2,3
EI2105607ES,2025,2,145,4,0,0,2,1
EI2105607ES,2025,3,159,4,1,0,2,2
EI2105607ES,2025,4,157,8,1,0,0,3
EI2105607ES,2025,5,158,5,0,0,1,2
EI2105607ES,2025,6,162,4,0,1,0,3
EI2105607ES,2025,7,165,2,0,0,0,3
EI2105607ES,2025,8,148,13,1,1,0,2
EI2105607ES,2025,9,155,2,1,0,0,3
EI2105607ES,2025,10,151,7,1,0,0,2
EI2105607ES,2025,11,163,2,0,0,2,2
EI2105607ES,2025,12,169,2,1,0,0,3
EI2105607ES,2026,1,168,8,0,0,0,3
EI9905608ES,2025,2,156,2,0,0,1,3
EI9905608ES,2025,3,145,3,1,0,2,4
EI9905608ES,2025,4,147,6,1,1,0,3
EI9905608ES,2025,5,161,3,1,0,0,2
EI9905608ES,2025,6,158,13,1,0,2,4
EI9905608ES,2025,7,157,3,1,0,1,3
EI9905608ES,2025,8,152,8,0,0,0,3
EI9905608ES,2025,9,177,8,0,0,1,1
EI9905608ES,2025,10,168,6,0,0,1,4
EI9905608ES,2025,11,164,0,0,0,0,2
EI9905608ES,2025,12,154,2,1,0,0,2
EI9905608ES,2026,1,171,4,1,0,0,2
EI0205609ES,2025,2,167,2,0,0,0,1
EI0205609ES,2025,3,154,2,0,1,2,2
EI0205609ES,2025,4,166,9,1,0,1,3
EI0205609ES,2025,5,144,0,0,0,3,3
EI0205609ES,2025,6,162,28,0,0,0,3
EI0205609ES,2025,7,164,5,0,0,0,2
EI0205609ES,2025,8,165,17,0,0,1,3
EI0205609ES,2025,9,173,12,0,0,0,3
EI0205609ES,2025,10,158,7,0,2,1,3
EI0205609ES,2025,11,159,4,0,0,1,3
EI0205609ES,2025,12,172,10,0,0,0,2
EI0205609ES,2026,1,156,1,1,0,2,3
EI2605610ES,2025,2,176,20,0,1,2,3
EI2605610ES,2025,3,156,7,0,1,0,2
EI2605610ES,2025,4,171,1,0,1,1,3
EI2605610ES,2025,5,169,14,0,0,1,3
EI2605610ES,2025,6,137,2,0,0,0,3
EI2605610ES,2025,7,165,1,0,1,1,2
EI2605610ES,2025,8,162,1,0,0,0,3
EI2605610ES,2025,9,160,1,1,0,0,2
EI2605610ES,2025,10,167,4,1,0,0,3
EI2605610ES,2025,11,152,12,0,0,1,3
EI2605610ES,2025,12,150,0,0,0,0,2
EI2605610ES,2026,1,169,2,0,1,0,3
EI1905611ES,2025,2,157,5,0,0,3,3
EI1905611ES,2025,3,147,1,1,0,1,1
EI1905611ES,2025,4,150,5,0,0,3,2
EI1905611ES,2025,5,160,2,2,0,2,4
EI1905611ES,2025,6,169,7,0,0,2,2
EI1905611ES,2025,7,158,16,1,0,0,1
EI1905611ES,2025,8,152,2,1,0,3,3
EI1905611ES,2025,9,157,6,1,0,0,1
EI1905611ES,2025,10,152,11,1,0,3,4
EI1905611ES,2025,11,158,7,1,0,0,3
EI1905611ES,2025,12,153,9,0,0,1,2
EI1905611ES,2026,1,164,5,1,0,1,3
EI2405612ES,2025,2,165,7,0,0,0,3
EI2405612ES,2025,3,159,16,0,0,0,1
EI2405612ES,2025,4,152,19,0,0,0,3
EI2405612ES,2025,5,161,3,1,0,0,1
EI2405612ES,2025,6,165,0,1,0,1,3
EI2405612ES,2025,7,165,12,1,0,1,2
EI2405612ES,2025,8,163,5,0,0,1,3
EI2405612ES,2025,9,144,3,0,0,1,3
EI2405612ES,2025,10,160,7,1,1,0,2
EI2405612ES,2025,11,161,9,0,0,1,3
EI2405612ES,2025,12,150,11,0,1,0,2
EI2405612ES,2026,1,161,6,0,0,0,3
EI1805613ES,2025,2,152,3,2,0,1,2
EI1805613ES,2025,3,140,3,1,0,0,3
EI1805613ES,2025,4,160,10,0,0,1,4
EI1805613ES,2025,5,160,4,0,0,0,2
EI1805613ES,2025,6,154,1,3,0,0,3
EI1805613ES,2025,7,159,10,0,0,0,1
EI1805613ES,2025,8,140,5,0,0,5,3
EI1805613ES,2025,9,160,4,2,0,0,2
EI1805613ES,2025,10,153,3,2,0,0,3
EI1805613ES,2025,11,173,19,1,0,1,1
EI1805613ES,2025,12,154,18,0,1,2,3
EI1805613ES,2026,1,164,4,0,0,0,3
EI2205614ES,2025,2,164,0,0,0,0,1
EI2205614ES,2025,3,172,5,0,1,1,4
EI2205614ES,2025,4,173,3,0,0,2,2
EI2205614ES,2025,5,168,8,1,0,0,3
EI2205614ES,2025,6,161,0,0,0,0,2
EI2205614ES,2025,7,156,0,0,0,1,2
EI2205614ES,2025,8,157,7,0,0,0,1
EI2205614ES,2025,9,153,4,1,0,3,4
EI2205614ES,2025,10,152,5,0,0,0,2
EI2205614ES,2025,11,170,5,0,0,1,3
EI2205614ES,2025,12,158,4,0,1,1,3
EI2205614ES,2026,1,163,11,1,1,1,3
EI2105615ES,2025,2,163,1,0,0,0,2
EI2105615ES,2025,3,154,4,2,0,1,1
EI2105615ES,2025,4,164,7,1,1,1,3
EI2105615ES,2025,5,158,8,0,1,0,3
EI2105615ES,2025,6,169,3,0,0,2,3
EI2105615ES,2025,7,160,1,0,1,1,3
EI2105615ES,2025,8,163,3,1,0,2,1
EI2105615ES,2025,9,145,3,0,0,4,3
EI2105615ES,2025,10,144,12,1,0,0,2
EI2105615ES,2025,11,155,8,0,0,0,3
EI2105615ES,2025,12,169,4,0,0,0,1
EI2105615ES,2026,1,166,5,0,0,0,3
EI9805616ES,2025,2,169,1,1,0,3,4
EI9805616ES,2025,3,159,6,1,0,0,3
EI9805616ES,2025,4,157,7,1,0,2,3
EI9805616ES,2025,5,160,10,0,0,0,3
EI9805616ES,2025,6,166,7,1,0,1,3
EI9805616ES,2025,7,157,6,0,0,0,3
EI9805616ES,2025,8,161,4,0,0,1,3
EI9805616ES,2025,9,147,5,0,0,1,3
EI9805616ES,2025,10,150,1,1,0,2,2
EI9805616ES,2025,11,163,26,0,0,1,1
EI9805616ES,2025,12,165,17,0,0,1,2
EI9805616ES,2026,1,172,9,0,0,1,2
EI1005617ES,2025,2,172,2,0,0,0,3
EI1005617ES,2025,3,169,2,1,0,1,3
EI1005617ES,2025,4,158,4,1,1,3,4
EI1005617ES,2025,5,165,15,0,0,1,1
EI1005617ES,2025,6,159,3,2,0,2,3
EI1005617ES,2025,7,156,4,0,0,1,4
EI1005617ES,2025,8,150,8,0,0,0,3
EI1005617ES,2025,9,150,4,0,0,1,2
EI1005617ES,2025,10,153,2,1,0,2,3
EI1005617ES,2025,11,156,4,1,0,1,3
EI1005617ES,2025,12,153,2,0,0,0,1
EI1005617ES,2026,1,163,14,0,0,0,3
EI0805618ES,2025,2,157,6,0,0,0,2
EI0805618ES,2025,3,154,2,1,0,3,3
EI0805618ES,2025,4,165,0,0,1,5,3
EI0805618ES,2025,5,165,2,0,0,1,2
EI0805618ES,2025,6,145,8,0,1,0,3
EI0805618ES,2025,7,160,8,0,0,0,2
EI0805618ES,2025,8,169,10,1,0,1,1
EI0805618ES,2025,9,147,2,2,0,0,3
EI0805618ES,2025,10,154,2,0,0,0,2
EI0805618ES,2025,11,173,2,0,0,0,2
EI0805618ES,2025,12,157,3,1,0,1,3
EI0805618ES,2026,1,155,3,2,0,2,4
EI9605619ES,2025,2,156,1,1,0,1,2
EI9605619ES,2025,3,157,7,0,0,2,3
EI9605619ES,2025,4,145,10,0,0,2,3
EI9605619ES,2025,5,149,12,0,1,0,3
EI9605619ES,2025,6,167,11,0,0,1,2
EI9605619ES,2025,7,166,1,2,0,0,2
EI9605619ES,2025,8,162,5,0,0,0,2
EI9605619ES,2025,9,162,17,0,0,0,3
EI9605619ES,2025,10,174,9,2,0,0,3
EI9605619ES,2025,11,166,15,0,0,1,2
EI9605619ES,2025,12,160,2,0,0,3,3
EI9605619ES,2026,1,155,4,0,0,1,3
EI0205620ES,2025,2,153,7,1,0,0,3
EI0205620ES,2025,3,160,4,0,1,1,3
EI0205620ES,2025,4,158,3,0,0,1,2
EI0205620ES,2025,5,162,7,0,1,0,1
EI0205620ES,2025,6,173,5,1,0,2,2
EI0205620ES,2025,7,153,5,0,0,1,3
EI0205620ES,2025,8,168,4,1,0,1,2
EI0205620ES,2025,9,162,5,0,0,3,4
EI0205620ES,2025,10,167,6,0,0,0,3
EI0205620ES,2025,11,148,7,1,0,0,1
EI0205620ES,2025,12,161,1,4,1,2,3
EI0205620ES,2026,1,154,9,0,0,3,3
EI9605621ES,2025,2,164,3,0,0,0,3
EI9605621ES,2025,3,167,7,0,0,2,3
EI9605621ES,2025,4,163,2,1,0,3,2
EI9605621ES,2025,5,164,3,0,0,0,3
EI9605621ES,2025,6,158,6,3,0,1,3
EI9605621ES,2025,7,160,1,0,0,1,3
EI9605621ES,2025,8,176,10,0,0,0,2
EI9605621ES,2025,9,168,1,1,0,0,3
EI9605621ES,2025,10,151,15,0,0,2,3
EI9605621ES,2025,11,169,3,0,0,0,2
EI9605621ES,2025,12,158,1,1,0,3,4
EI9605621ES,2026,1,168,3,1,0,1,2
EI0205622ES,2025,2,170,16,2,0,1,2
EI0205622ES,2025,3,145,3,0,0,0,2
EI0205622ES,2025,4,159,2,0,0,2,3
EI0205622ES,2025,5,166,8,0,0,2,3
EI0205622ES,2025,6,155,2,0,0,0,3
EI0205622ES,2025,7,163,2,0,0,1,2
EI0205622ES,2025,8,156,2,0,0,1,3
EI0205622ES,2025,9,155,11,0,0,3,4
EI0205622ES,2025,10,161,1,0,0,1,2
EI0205622ES,2025,11,154,1,0,0,2,2
EI0205622ES,2025,12,164,8,1,1,1,3
EI0205622ES,2026,1,161,0,0,1,4,3
EI9905623ES,2025,2,152,5,1,0,1,2
EI9905623ES,2025,3,156,7,0,0,1,4
EI9905623ES,2025,4,169,10,1,0,2,2
EI9905623ES,2025,5,163,2,0,0,0,3
EI9905623ES,2025,6,166,1,1,0,1,3
EI9905623ES,2025,7,148,0,0,1,2,2
EI9905623ES,2025,8,159,10,0,0,1,3
EI9905623ES,2025,9,151,10,2,0,1,1
EI9905623ES,2025,10,147,0,1,0,2,2
EI9905623ES,2025,11,159,10,1,0,1,3
EI9905623ES,2025,12,153,7,2,0,0,3
EI9905623ES,2026,1,169,8,0,0,1,1
EI9905624ES,2025,2,161,2,0,0,2,2
EI9905624ES,2025,3,165,3,1,0,0,3
EI9905624ES,2025,4,159,9,0,0,0,2
EI9905624ES,2025,5,156,4,1,0,3,3
EI9905624ES,2025,6,161,6,1,0,1,1
EI9905624ES,2025,7,164,2,3,0,2,3
EI9905624ES,2025,8,150,5,0,0,0,3
EI9905624ES,2025,9,169,1,1,0,1,3
EI9905624ES,2025,10,141,7,0,0,1,3
EI9905624ES,2025,11,159,2,1,0,2,2
EI9905624ES,2025,12,175,1,0,0,1,1
EI9905624ES,2026,1,153,2,2,0,0,3
EI0605625ES,2025,2,156,2,0,0,0,2
EI0605625ES,2025,3,154,6,1,0,1,3
EI0605625ES,2025,4,165,5,3,0,2,3
EI0605625ES,2025,5,156,0,1,1,0,3
EI0605625ES,2025,6,160,8,0,0,0,3
EI0605625ES,2025,7,152,5,0,0,1,3
EI0605625ES,2025,8,150,0,1,0,1,3
EI0605625ES,2025,9,160,2,1,0,0,4
EI0605625ES,2025,10,165,8,0,0,0,3
EI0605625ES,2025,11,164,4,0,0,2,4
EI0605625ES,2025,12,164,2,1,0,1,1
EI0605625ES,2026,1,158,1,1,0,1,2
EI1005626ES,2025,2,157,9,1,0,3,4
EI1005626ES,2025,3,155,7,0,0,1,1
EI1005626ES,2025,4,162,7,0,0,1,3
EI1005626ES,2025,5,159,3,0,0,0,2
EI1005626ES,2025,6,147,3,2,1,0,2
EI1005626ES,2025,7,151,11,0,0,0,3
EI1005626ES,2025,8,158,9,0,1,0,1
EI1005626ES,2025,9,163,0,0,0,1,3
EI1005626ES,2025,10,174,3,1,0,0,1
EI1005626ES,2025,11,151,6,1,0,4,4
EI1005626ES,2025,12,151,4,0,0,2,3
EI1005626ES,2026,1,161,2,0,0,0,2
EI9605627ES,2025,2,168,4,1,0,3,4
EI9605627ES,2025,3,157,0,0,0,1,3
EI9605627ES,2025,4,186,1,1,0,0,3
EI9605627ES,2025,5,149,3,1,0,2,2
EI9605627ES,2025,6,164,3,2,0,1,3
EI9605627ES,2025,7,160,6,0,0,1,2
EI9605627ES,2025,8,174,6,2,0,2,2
EI9605627ES,2025,9,170,22,1,0,3,2
EI9605627ES,2025,10,163,2,0,1,2,2
EI9605627ES,2025,11,148,4,0,0,3,3
EI9605627ES,2025,12,165,13,0,0,1,2
EI9605627ES,2026,1,139,10,1,0,0,1
EI2605628ES,2025,2,166,5,1,1,3,2
EI2605628ES,2025,3,163,6,1,0,3,2
EI2605628ES,2025,4,158,3,0,0,1,1
EI2605628ES,2025,5,160,10,0,0,3,3
EI2605628ES,2025,6,169,4,2,0,2,2
EI2605628ES,2025,7,163,1,0,0,2,3
EI2605628ES,2025,8,167,0,0,0,1,3
EI2605628ES,2025,9,155,5,1,0,0,3
EI2605628ES,2025,10,161,2,0,0,1,2
EI2605628ES,2025,11,149,9,3,0,0,2
EI2605628ES,2025,12,154,10,2,0,1,2
EI2605628ES,2026,1,172,5,1,0,2,2
EI0305629ES,2025,2,148,12,1,0,0,2
EI0305629ES,2025,3,166,1,0,2,1,2
EI0305629ES,2025,4,171,3,1,0,7,3
EI0305629ES,2025,5,175,8,1,0,4,4
EI0305629ES,2025,6,162,9,0,0,0,3
EI0305629ES,2025,7,164,4,0,1,0,2
EI0305629ES,2025,8,164,4,0,0,0,2
EI0305629ES,2025,9,158,1,1,0,0,2
EI0305629ES,2025,10,160,4,0,0,1,2
EI0305629ES,2025,11,154,0,1,0,1,2
EI0305629ES,2025,12,160,10,2,0,0,3
EI0305629ES,2026,1,155,2,1,0,0,4
EI0105630ES,2025,2,154,8,1,0,1,3
EI0105630ES,2025,3,145,5,1,0,1,3
EI0105630ES,2025,4,167,1,0,1,0,3
EI0105630ES,2025,5,145,4,0,0,4,3
EI0105630ES,2025,6,157,13,1,0,1,2
EI0105630ES,2025,7,152,18,3,0,2,2
EI0105630ES,2025,8,168,6,0,0,3,3
EI0105630ES,2025,9,155,8,1,0,0,3
EI0105630ES,2025,10,152,1,1,0,1,3
EI0105630ES,2025,11,155,10,1,0,2,3
EI0105630ES,2025,12,152,4,0,1,2,4
EI0105630ES,2026,1,161,3,0,0,3,3
EI0305631ES,2025,2,155,2,0,0,0,2
EI0305631ES,2025,3,168,9,1,0,2,3
EI0305631ES,2025,4,159,0,2,0,0,3
EI0305631ES,2025,5,169,9,1,0,1,1
EI0305631ES,2025,6,152,1,1,0,1,1
EI0305631ES,2025,7,153,7,1,0,2,3
EI0305631ES,2025,8,169,1,0,0,2,2
EI0305631ES,2025,9,159,3,0,0,2,3
EI0305631ES,2025,10,158,13,0,0,0,3
EI0305631ES,2025,11,158,2,0,0,1,3
EI0305631ES,2025,12,160,8,1,0,1,1
EI0305631ES,2026,1,156,2,1,0,1,2
EI0905632ES,2025,2,164,3,0,0,1,3
EI0905632ES,2025,3,167,5,1,1,0,4
EI0905632ES,2025,4,159,1,0,1,4,2
EI0905632ES,2025,5,141,4,1,0,1,4
EI0905632ES,2025,6,163,2,1,1,1,3
EI0905632ES,2025,7,162,8,0,0,0,2
EI0905632ES,2025,8,158,11,0,0,1,3
EI0905632ES,2025,9,168,6,2,0,1,2
EI0905632ES,2025,10,162,3,0,0,1,3
EI0905632ES,2025,11,153,14,1,0,1,2
EI0905632ES,2025,12,157,5,1,0,0,3
EI0905632ES,2026,1,162,5,1,0,3,4
EI2605633ES,2025,2,162,5,0,0,1,3
EI2605633ES,2025,3,182,3,0,0,1,2
EI2605633ES,2025,4,153,4,0,0,1,3
EI2605633ES,2025,5,158,0,1,0,1,2
EI2605633ES,2025,6,157,6,0,0,1,3
EI2605633ES,2025,7,138,0,1,0,0,3
EI2605633ES,2025,8,163,4,0,0,0,1
EI2605633ES,2025,9,167,12,0,0,0,2
EI2605633ES,2025,10,170,3,0,0,0,3
EI2605633ES,2025,11,168,1,0,0,0,2
EI2605633ES,2025,12,162,6,1,0,1,2
EI2605633ES,2026,1,170,19,1,0,1,3
EI1405634ES,2025,2,155,9,0,0,0,2
EI1405634ES,2025,3,155,4,1,0,0,2
EI1405634ES,2025,4,170,3,0,0,1,3
EI1405634ES,2025,5,143,5,0,0,1,3
EI1405634ES,2025,6,157,2,0,1,0,3
EI1405634ES,2025,7,135,5,0,0,0,3
EI1405634ES,2025,8,162,12,1,0,0,2
EI1405634ES,2025,9,141,4,0,0,0,3
EI1405634ES,2025,10,156,8,0,1,1,3
EI1405634ES,2025,11,151,0,0,0,1,1
EI1405634ES,2025,12,159,4,0,0,2,2
EI1405634ES,2026,1,166,6,0,0,0,4
EI2305635ES,2025,2,166,5,2,0,0,3
EI2305635ES,2025,3,163,3,2,0,0,2
EI2305635ES,2025,4,157,2,0,1,1,4
EI2305635ES,2025,5,163,3,0,0,0,2
EI2305635ES,2025,6,157,1,0,1,2,3
EI2305635ES,2025,7,160,4,0,1,1,4
EI2305635ES,2025,8,149,6,2,0,1,2
EI2305635ES,2025,9,157,2,0,0,1,1
EI2305635ES,2025,10,171,6,0,0,0,2
EI2305635ES,2025,11,169,7,1,1,2,1
EI2305635ES,2025,12,148,2,0,0,2,3
EI2305635ES,2026,1,146,5,1,0,1,4
EI9205636ES,2025,2,153,1,0,0,0,3
EI9205636ES,2025,3,165,2,0,0,2,3
EI9205636ES,2025,4,161,3,1,2,1,3
EI9205636ES,2025,5,159,1,2,0,1,3
EI9205636ES,2025,6,160,6,1,0,2,2
EI9205636ES,2025,7,153,1,0,1,1,3
EI9205636ES,2025,8,160,8,1,0,1,3
EI9205636ES,2025,9,162,7,0,0,2,3
EI9205636ES,2025,10,157,5,1,0,1,3
EI9205636ES,2025,11,159,3,0,0,2,3
EI9205636ES,2025,12,159,7,1,0,0,2
EI9205636ES,2026,1,159,10,0,0,0,1
EI1805637ES,2025,2,152,8,0,0,1,2
EI1805637ES,2025,3,147,2,0,1,3,3
EI1805637ES,2025,4,156,1,1,0,2,3
EI1805637ES,2025,5,155,1,0,0,1,1
EI1805637ES,2025,6,167,8,2,0,3,3
EI1805637ES,2025,7,148,3,1,0,1,3
EI1805637ES,2025,8,152,3,1,0,1,2
EI1805637ES,2025,9,176,1,0,0,1,2
EI1805637ES,2025,10,153,3,0,0,4,3
EI1805637ES,2025,11,160,1,1,0,0,3
EI1805637ES,2025,12,152,5,0,0,2,3
EI1805637ES,2026,1,153,7,2,0,3,3
EI1605638ES,2025,2,163,12,0,1,2,3
EI1605638ES,2025,3,148,3,1,1,1,3
EI1605638ES,2025,4,152,3,3,0,0,2
EI1605638ES,2025,5,156,9,1,1,1,3
EI1605638ES,2025,6,167,3,0,0,2,2
EI1605638ES,2025,7,157,2,1,1,2,3
EI1605638ES,2025,8,171,0,1,0,3,4
EI1605638ES,2025,9,163,2,0,0,2,3
EI1605638ES,2025,10,152,2,0,0,2,3
EI1605638ES,2025,11,158,2,0,0,0,3
EI1605638ES,2025,12,159,8,0,0,0,2
EI1605638ES,2026,1,148,24,1,0,1,3
EI1105639ES,2025,2,157,6,2,0,0,3
EI1105639ES,2025,3,176,13,1,0,1,2
EI1105639ES,2025,4,165,7,0,1,0,2
EI1105639ES,2025,5,160,3,0,0,0,3
EI1105639ES,2025,6,162,9,0,0,2,1
EI1105639ES,2025,7,161,3,0,0,1,3
EI1105639ES,2025,8,151,0,1,0,0,2
EI1105639ES,2025,9,151,7,1,0,2,1
EI1105639ES,2025,10,162,2,0,0,1,3
EI1105639ES,2025,11,146,6,2,0,1,3
EI1105639ES,2025,12,164,8,1,0,1,3
EI1105639ES,2026,1,159,5,1,0,1,3
EI2605640ES,2025,2,171,8,2,0,3,4
EI2605640ES,2025,3,155,7,0,0,0,3
EI2605640ES,2025,4,166,9,1,0,2,3
EI2605640ES,2025,5,150,3,0,0,4,3
EI2605640ES,2025,6,173,10,0,0,0,3
EI2605640ES,2025,7,174,0,2,0,0,3
EI2605640ES,2025,8,175,8,1,0,0,1
EI2605640ES,2025,9,158,5,0,0,2,3
EI2605640ES,2025,10,171,2,2,0,0,3
EI2605640ES,2025,11,152,4,0,1,1,4
EI2605640ES,2025,12,150,1,0,0,0,2
EI2605640ES,2026,1,160,10,0,0,0,2
EI9205641ES,2025,2,156,9,0,0,2,4
EI9205641ES,2025,3,161,6,0,0,1,3
EI9205641ES,2025,4,166,11,3,0,1,3
EI9205641ES,2025,5,157,0,0,0,1,3
EI9205641ES,2025,6,178,11,2,0,0,3
EI9205641ES,2025,7,159,4,1,0,2,3
EI9205641ES,2025,8,161,5,0,0,1,1
EI9205641ES,2025,9,159,2,0,1,2,3
EI9205641ES,2025,10,156,1,0,0,1,3
EI9205641ES,2025,11,170,3,2,0,0,3
EI9205641ES,2025,12,160,4,0,0,1,3
EI9205641ES,2026,1,153,3,0,1,1,2
EI0405642ES,2025,2,149,5,0,0,2,3
EI0405642ES,2025,3,175,4,0,0,1,1
EI0405642ES,2025,4,161,5,0,0,1,3
EI0405642ES,2025,5,138,5,2,0,1,2
EI0405642ES,2025,6,153,2,1,1,0,2
EI0405642ES,2025,7,156,13,0,0,0,3
EI0405642ES,2025,8,161,0,1,0,2,1
EI0405642ES,2025,9,151,3,0,0,0,2
EI0405642ES,2025,10,157,12,0,1,0,1
EI0405642ES,2025,11,146,7,0,0,0,3
EI0405642ES,2025,12,149,4,0,0,0,2
EI0405642ES,2026,1,166,7,0,1,0,3
EI2505643ES,2025,2,150,8,1,0,1,3
EI2505643ES,2025,3,158,6,0,0,1,4
EI2505643ES,2025,4,167,13,0,0,1,1
EI2505643ES,2025,5,155,4,0,0,1,4
EI2505643ES,2025,6,140,5,1,1,3,3
EI2505643ES,2025,7,162,6,0,0,0,1
EI2505643ES,2025,8,143,4,4,0,0,2
EI2505643ES,2025,9,170,1,1,0,0,1
EI2505643ES,2025,10,144,12,0,0,2,3
EI2505643ES,2025,11,140,3,0,0,0,3
EI2505643ES,2025,12,162,3,0,1,5,1
EI2505643ES,2026,1,157,9,0,0,3,2
EI9205644ES,2025,2,156,3,0,0,1,2
EI9205644ES,2025,3,165,11,0,1,1,2
EI9205644ES,2025,4,161,2,0,0,1,2
EI9205644ES,2025,5,157,3,1,0,0,3
EI9205644ES,2025,6,163,4,1,1,4,3
EI9205644ES,2025,7,161,3,1,0,1,4
EI9205644ES,2025,8,158,9,2,0,1,1
EI9205644ES,2025,9,157,3,1,0,0,2
EI9205644ES,2025,10,145,1,1,0,1,3
EI9205644ES,2025,11,166,0,0,1,1,3
EI9205644ES,2025,12,163,4,1,0,0,3
EI9205644ES,2026,1,162,4,0,0,1,1
EI2405645ES,2025,2,147,2,0,1,2,3
EI2405645ES,2025,3,153,2,0,0,1,1
EI2405645ES,2025,4,158,18,0,0,0,3
EI2405645ES,2025,5,147,4,0,0,0,3
EI2405645ES,2025,6,167,5,2,1,0,2
EI2405645ES,2025,7,174,6,1,0,1,3
EI2405645ES,2025,8,151,5,0,1,0,3
EI2405645ES,2025,9,161,7,0,0,1,2
EI2405645ES,2025,10,169,5,0,0,1,1
EI2405645ES,2025,11,163,9,0,0,1,2
EI2405645ES,2025,12,158,5,1,0,0,2
EI2405645ES,2026,1,166,7,2,1,1,2
EI0705646ES,2025,2,150,5,0,0,0,3
EI0705646ES,2025,3,154,5,1,0,2,2
EI0705646ES,2025,4,160,3,0,0,1,2
EI0705646ES,2025,5,147,5,1,1,1,3
EI0705646ES,2025,6,153,11,0,0,2,2
EI0705646ES,2025,7,141,8,2,0,0,2
EI0705646ES,2025,8,167,7,2,0,1,2
EI0705646ES,2025,9,166,1,0,0,2,3
EI0705646ES,2025,10,149,0,1,0,0,1
EI0705646ES,2025,11,161,3,0,0,0,3
EI0705646ES,2025,12,153,2,0,0,0,2
EI0705646ES,2026,1,163,1,2,0,0,2
EI1305647ES,2025,2,151,5,3,0,1,3
EI1305647ES,2025,3,175,15,0,0,0,2
EI1305647ES,2025,4,158,8,0,0,1,3
EI1305647ES,2025,5,160,10,1,0,2,3
EI1305647ES,2025,6,158,8,0,0,2,3
EI1305647ES,2025,7,171,10,1,0,0,4
EI1305647ES,2025,8,158,8,1,0,3,3
EI1305647ES,2025,9,165,9,1,0,0,1
EI1305647ES,2025,10,168,5,0,0,1,1
EI1305647ES,2025,11,161,10,1,0,0,3
EI1305647ES,2025,12,154,9,1,0,0,2
EI1305647ES,2026,1,163,1,0,0,0,2
EI9005648ES,2025,2,156,15,1,0,0,3
EI9005648ES,2025,3,143,2,0,0,0,3
EI9005648ES,2025,4,170,3,1,0,2,3
EI9005648ES,2025,5,163,1,0,1,1,3
EI9005648ES,2025,6,169,7,0,0,0,3
EI9005648ES,2025,7,175,9,2,1,3,3
EI9005648ES,2025,8,152,4,0,0,1,2
EI9005648ES,2025,9,167,0,1,0,0,3
EI9005648ES,2025,10,163,10,0,1,0,3
EI9005648ES,2025,11,157,3,1,0,1,3
EI9005648ES,2025,12,162,8,0,0,1,1
EI9005648ES,2026,1,155,4,0,0,2,3
